name,pokedex_number,abilities,typing,hp,attack,defense,special_attack,special_defense,speed,height,weight,genus,gen_introduced,female_rate,genderless,baby_pokemon,legendary,mythical,is_default,forms_switchable,base_experience,capture_rate,egg_groups,egg_cycles,base_happiness,can_evolve,evolves_from,primary_color,shape,number_pokemon_with_typing,normal_attack_effectiveness,fire_attack_effectiveness,water_attack_effectiveness,electric_attack_effectiveness,grass_attack_effectiveness,ice_attack_effectiveness,fighting_attack_effectiveness,poison_attack_effectiveness,ground_attack_effectiveness,fly_attack_effectiveness,psychic_attack_effectiveness,bug_attack_effectiveness,rock_attack_effectiveness,ghost_attack_effectiveness,dragon_attack_effectiveness,dark_attack_effectiveness,steel_attack_effectiveness,fairy_attack_effectiveness
Mudsdale,750,Own Tempo~Stamina~Inner Focus,Ground,100,125,100,55,85,35,25,9200,Draft Horse Pokémon,7,0.5,False,False,False,False,True,False,175,60,Field,20.0,70,False,Mudbray,Brown,Quadruped,17.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
Dewpider,751,Water Bubble~Water Absorb,Water~Bug,38,40,52,40,72,27,3,40,Water Bubble Pokémon,7,0.5,False,False,False,False,True,False,54,200,Water 1~Bug,15.0,70,True,,Green,Legs,5.0,1.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0
Araquanid,752,Water Bubble~Water Absorb,Water~Bug,68,70,92,50,132,42,18,820,Water Bubble Pokémon,7,0.5,False,False,False,False,True,False,159,100,Water 1~Bug,15.0,70,False,Dewpider,Green,Armor,5.0,1.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0
Araquanid Totem,752,Water Bubble~Water Absorb,Water~Bug,68,70,92,50,132,42,31,2175,Water Bubble Pokémon,7,0.5,False,False,False,False,False,False,159,100,Water 1~Bug,15.0,70,False,Dewpider,Green,Armor,5.0,1.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0
Fomantis,753,Leaf Guard~Contrary,Grass,40,55,35,50,35,35,3,15,Sickle Grass Pokémon,7,0.5,False,False,False,False,True,False,50,190,Grass,20.0,70,True,,Pink,Upright,43.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Lurantis,754,Leaf Guard~Contrary,Grass,70,105,90,80,90,45,9,185,Bloom Sickle Pokémon,7,0.5,False,False,False,False,True,False,168,75,Grass,20.0,70,False,Fomantis,Pink,Humanoid,43.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Lurantis Totem,754,Leaf Guard~Contrary,Grass,70,105,90,80,90,45,15,580,Bloom Sickle Pokémon,7,0.5,False,False,False,False,False,False,168,75,Grass,20.0,70,False,Fomantis,Pink,Humanoid,43.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Morelull,755,Illuminate~Effect Spore~Rain Dish,Grass~Fairy,40,35,55,65,75,15,2,15,Illuminating Pokémon,7,0.5,False,False,False,False,True,False,57,190,Grass,20.0,70,True,,Purple,Blob,5.0,1.0,2.0,0.5,0.5,0.5,2.0,0.5,4.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,0.5,2.0,1.0
Shiinotic,756,Illuminate~Effect Spore~Rain Dish,Grass~Fairy,60,45,80,90,100,30,10,115,Illuminating Pokémon,7,0.5,False,False,False,False,True,False,142,75,Grass,20.0,70,False,Morelull,Purple,Humanoid,5.0,1.0,2.0,0.5,0.5,0.5,2.0,0.5,4.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,0.5,2.0,1.0
Salandit,757,Corrosion~Oblivious,Poison~Fire,48,44,40,71,40,77,6,48,Toxic Lizard Pokémon,7,0.125,False,False,False,False,True,False,64,120,Monster~Dragon,20.0,70,True,,Black,Quadruped,2.0,1.0,0.5,2.0,1.0,0.25,0.5,0.5,0.5,4.0,1.0,2.0,0.25,2.0,1.0,1.0,1.0,0.5,0.25
Salazzle,758,Corrosion~Oblivious,Poison~Fire,68,64,60,111,60,117,12,222,Toxic Lizard Pokémon,7,1.0,False,False,False,False,True,False,168,45,Monster~Dragon,20.0,70,False,Salandit,Black,Quadruped,2.0,1.0,0.5,2.0,1.0,0.25,0.5,0.5,0.5,4.0,1.0,2.0,0.25,2.0,1.0,1.0,1.0,0.5,0.25
Salazzle Totem,758,Corrosion~Oblivious,Poison~Fire,68,64,60,111,60,117,21,810,Toxic Lizard Pokémon,7,1.0,False,False,False,False,False,False,168,45,Monster~Dragon,20.0,70,False,Salandit,Black,Quadruped,2.0,1.0,0.5,2.0,1.0,0.25,0.5,0.5,0.5,4.0,1.0,2.0,0.25,2.0,1.0,1.0,1.0,0.5,0.25
Stufful,759,Fluffy~Klutz~Cute Charm,Normal~Fighting,70,75,50,45,50,50,5,68,Flailing Pokémon,7,0.5,False,False,False,False,True,False,68,140,Field,15.0,70,True,,Pink,Quadruped,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.5,0.5,0.0,1.0,0.5,1.0,2.0
Bewear,760,Fluffy~Klutz~Unnerve,Normal~Fighting,120,125,80,55,60,60,21,1350,Strong Arm Pokémon,7,0.5,False,False,False,False,True,False,175,70,Field,15.0,70,False,Stufful,Pink,Upright,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.5,0.5,0.0,1.0,0.5,1.0,2.0
Bounsweet,761,Leaf Guard~Oblivious~Sweet Veil,Grass,42,30,38,30,38,32,3,32,Fruit Pokémon,7,1.0,False,False,False,False,True,False,42,235,Grass,20.0,70,True,,Purple,Legs,43.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Steenee,762,Leaf Guard~Oblivious~Sweet Veil,Grass,52,40,48,40,48,62,7,82,Fruit Pokémon,7,1.0,False,False,False,False,True,False,102,120,Grass,20.0,70,True,Bounsweet,Purple,Humanoid,43.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Tsareena,763,Leaf Guard~Queenly Majesty~Sweet Veil,Grass,72,120,98,50,98,72,12,214,Fruit Pokémon,7,1.0,False,False,False,False,True,False,230,45,Grass,20.0,70,False,Steenee,Purple,Humanoid,43.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Comfey,764,Flower Veil~Triage~Natural Cure,Fairy,51,52,90,82,110,100,1,3,Posy Picker Pokémon,7,0.75,False,False,False,False,True,False,170,60,Grass,20.0,70,False,,Green,Ball,19.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
Oranguru,765,Inner Focus~Telepathy~Symbiosis,Normal~Psychic,90,60,80,90,110,60,15,760,Sage Pokémon,7,0.5,False,False,False,False,True,False,172,45,Field,20.0,70,False,,White,Humanoid,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.0,1.0,2.0,1.0,1.0
Passimian,766,Receiver~Defiant,Fighting,100,120,90,40,60,80,20,828,Teamwork Pokémon,7,0.5,False,False,False,False,True,False,172,45,Field,20.0,70,False,,White,Upright,29.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
Wimpod,767,Wimp Out,Bug~Water,25,35,40,20,30,80,5,120,Turn Tail Pokémon,7,0.5,False,False,False,False,True,False,46,90,Bug~Water 3,20.0,70,True,,Gray,Tentacles,5.0,1.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0
Golisopod,768,Emergency Exit,Bug~Water,75,125,140,60,90,40,20,1080,Hard Scale Pokémon,7,0.5,False,False,False,False,True,False,186,45,Bug~Water 3,20.0,70,False,Wimpod,Gray,Humanoid,5.0,1.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0
Sandygast,769,Water Compaction~Sand Veil,Ghost~Ground,55,55,80,70,45,15,5,700,Sand Heap Pokémon,7,0.5,False,False,False,False,True,False,64,140,Amorphous,15.0,70,True,,Brown,Squiggle,6.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.25,1.0,1.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0
Palossand,770,Water Compaction~Sand Veil,Ghost~Ground,85,75,110,100,75,35,13,2500,Sand Castle Pokémon,7,0.5,False,False,False,False,True,False,168,60,Amorphous,15.0,70,False,Sandygast,Brown,Squiggle,6.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.25,1.0,1.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0
Pyukumuku,771,Innards Out~Unaware,Water,55,60,130,30,130,5,3,12,Sea Cucumber Pokémon,7,0.5,False,False,False,False,True,False,144,60,Water 1,15.0,70,False,,Black,Squiggle,72.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Type Null,772,Battle Armor,Normal,95,95,95,95,95,59,19,1205,Synthetic Pokémon,7,0.0,True,False,False,False,True,False,107,3,Undiscovered,120.0,0,False,,Gray,Quadruped,71.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Silvally,773,Rks System,Normal,95,95,95,95,95,95,23,1005,Synthetic Pokémon,7,0.0,True,False,False,False,True,False,257,3,Undiscovered,120.0,0,False,Type Null,Gray,Quadruped,71.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Minior Blue,774,Shields Down,Rock~Flying,60,100,60,100,60,120,3,3,Meteor Pokémon,7,0.0,True,False,False,False,False,False,175,30,Mineral,25.0,70,False,,Brown,Ball,6.0,0.5,0.5,2.0,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0
Minior Blue Meteor,774,Shields Down,Rock~Flying,60,60,100,60,100,60,3,400,Meteor Pokémon,7,0.0,True,False,False,False,False,False,154,30,Mineral,25.0,70,False,,Brown,Ball,6.0,0.5,0.5,2.0,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0
Minior Green,774,Shields Down,Rock~Flying,60,100,60,100,60,120,3,3,Meteor Pokémon,7,0.0,True,False,False,False,False,False,175,30,Mineral,25.0,70,False,,Brown,Ball,6.0,0.5,0.5,2.0,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0
Minior Green Meteor,774,Shields Down,Rock~Flying,60,60,100,60,100,60,3,400,Meteor Pokémon,7,0.0,True,False,False,False,False,False,154,30,Mineral,25.0,70,False,,Brown,Ball,6.0,0.5,0.5,2.0,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0
Minior Indigo,774,Shields Down,Rock~Flying,60,100,60,100,60,120,3,3,Meteor Pokémon,7,0.0,True,False,False,False,False,False,175,30,Mineral,25.0,70,False,,Brown,Ball,6.0,0.5,0.5,2.0,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0
Minior Indigo Meteor,774,Shields Down,Rock~Flying,60,60,100,60,100,60,3,400,Meteor Pokémon,7,0.0,True,False,False,False,False,False,154,30,Mineral,25.0,70,False,,Brown,Ball,6.0,0.5,0.5,2.0,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0
Minior Orange,774,Shields Down,Rock~Flying,60,100,60,100,60,120,3,3,Meteor Pokémon,7,0.0,True,False,False,False,False,False,175,30,Mineral,25.0,70,False,,Brown,Ball,6.0,0.5,0.5,2.0,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0
Minior Orange Meteor,774,Shields Down,Rock~Flying,60,60,100,60,100,60,3,400,Meteor Pokémon,7,0.0,True,False,False,False,False,False,154,30,Mineral,25.0,70,False,,Brown,Ball,6.0,0.5,0.5,2.0,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0
Minior Red,774,Shields Down,Rock~Flying,60,100,60,100,60,120,3,3,Meteor Pokémon,7,0.0,True,False,False,False,False,False,175,30,Mineral,25.0,70,False,,Brown,Ball,6.0,0.5,0.5,2.0,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0
Minior Red Meteor,774,Shields Down,Rock~Flying,60,60,100,60,100,60,3,400,Meteor Pokémon,7,0.0,True,False,False,False,True,False,154,30,Mineral,25.0,70,False,,Brown,Ball,6.0,0.5,0.5,2.0,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0
Minior Violet,774,Shields Down,Rock~Flying,60,100,60,100,60,120,3,3,Meteor Pokémon,7,0.0,True,False,False,False,False,False,175,30,Mineral,25.0,70,False,,Brown,Ball,6.0,0.5,0.5,2.0,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0
Minior Violet Meteor,774,Shields Down,Rock~Flying,60,60,100,60,100,60,3,400,Meteor Pokémon,7,0.0,True,False,False,False,False,False,154,30,Mineral,25.0,70,False,,Brown,Ball,6.0,0.5,0.5,2.0,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0
Minior Yellow,774,Shields Down,Rock~Flying,60,100,60,100,60,120,3,3,Meteor Pokémon,7,0.0,True,False,False,False,False,False,175,30,Mineral,25.0,70,False,,Brown,Ball,6.0,0.5,0.5,2.0,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0
Minior Yellow Meteor,774,Shields Down,Rock~Flying,60,60,100,60,100,60,3,400,Meteor Pokémon,7,0.0,True,False,False,False,False,False,154,30,Mineral,25.0,70,False,,Brown,Ball,6.0,0.5,0.5,2.0,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0
Komala,775,Comatose,Normal,65,115,65,75,95,65,4,199,Drowsing Pokémon,7,0.5,False,False,False,False,True,False,168,45,Field,20.0,70,False,,Blue,Humanoid,71.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Turtonator,776,Shell Armor,Fire~Dragon,60,78,135,91,85,36,20,2120,Blast Turtle Pokémon,7,0.5,False,False,False,False,True,False,170,70,Monster~Dragon,20.0,70,False,,Red,Upright,3.0,1.0,0.25,1.0,0.5,0.25,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,1.0
Togedemaru,777,Iron Barbs~Lightning Rod~Sturdy,Electric~Steel,65,98,63,40,73,96,3,33,Roly-Poly Pokémon,7,0.5,False,False,False,False,True,False,152,180,Field~Fairy,10.0,70,False,,Gray,Upright,4.0,0.5,2.0,1.0,0.5,0.5,0.5,2.0,0.0,4.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,0.25,0.5
Togedemaru Totem,777,Iron Barbs~Lightning Rod~Sturdy,Electric~Steel,65,98,63,40,73,96,6,130,Roly-Poly Pokémon,7,0.5,False,False,False,False,False,False,152,180,Field~Fairy,10.0,70,False,,Gray,Upright,4.0,0.5,2.0,1.0,0.5,0.5,0.5,2.0,0.0,4.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,0.25,0.5
Mimikyu Busted,778,Disguise,Ghost~Fairy,55,90,80,50,105,96,2,7,Disguise Pokémon,7,0.5,False,False,False,False,False,False,167,45,Amorphous,20.0,70,False,,Yellow,Squiggle,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.25,1.0,2.0,0.0,1.0,2.0,1.0
Mimikyu Disguised,778,Disguise,Ghost~Fairy,55,90,80,50,105,96,2,7,Disguise Pokémon,7,0.5,False,False,False,False,True,False,167,45,Amorphous,20.0,70,False,,Yellow,Squiggle,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.25,1.0,2.0,0.0,1.0,2.0,1.0
Mimikyu Totem Busted,778,Disguise,Ghost~Fairy,55,90,80,50,105,96,4,28,Disguise Pokémon,7,0.5,False,False,False,False,False,False,167,45,Amorphous,20.0,70,False,,Yellow,Squiggle,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.25,1.0,2.0,0.0,1.0,2.0,1.0
Mimikyu Totem Disguised,778,Disguise,Ghost~Fairy,55,90,80,50,105,96,4,28,Disguise Pokémon,7,0.5,False,False,False,False,False,False,167,45,Amorphous,20.0,70,False,,Yellow,Squiggle,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.25,1.0,2.0,0.0,1.0,2.0,1.0
Bruxish,779,Dazzling~Strong Jaw~Wonder Skin,Water~Psychic,68,105,70,70,70,92,9,190,Gnash Teeth Pokémon,7,0.5,False,False,False,False,True,False,166,80,Water 2,15.0,70,False,,Pink,Fish,6.0,1.0,0.5,0.5,2.0,2.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,0.5,1.0
Drampa,780,Berserk~Sap Sipper~Cloud Nine,Normal~Dragon,78,60,85,135,91,36,30,1850,Placid Pokémon,7,0.5,False,False,False,False,True,False,170,70,Monster~Dragon,20.0,70,False,,White,Squiggle,1.0,1.0,0.5,0.5,0.5,0.5,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0
Dhelmise,781,Steelworker,Ghost~Grass,70,131,100,86,90,40,39,2100,Sea Creeper Pokémon,7,0.0,True,False,False,False,True,False,181,25,Mineral,25.0,70,False,,Green,Blob,12.0,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
Jangmo O,782,Bulletproof~Soundproof~Overcoat,Dragon,45,55,65,45,45,45,6,297,Scaly Pokémon,7,0.5,False,False,False,False,True,False,60,45,Dragon,40.0,70,True,,Gray,Quadruped,13.0,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
Hakamo O,783,Bulletproof~Soundproof~Overcoat,Dragon~Fighting,55,75,90,65,70,65,12,470,Scaly Pokémon,7,0.5,False,False,False,False,True,False,147,45,Dragon,40.0,70,True,Jangmo O,Gray,Upright,2.0,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,2.0,0.5,1.0,4.0
Kommo O,784,Bulletproof~Soundproof~Overcoat,Dragon~Fighting,75,110,125,100,105,85,16,782,Scaly Pokémon,7,0.5,False,False,False,False,True,False,270,45,Dragon,40.0,70,False,Hakamo O,Gray,Upright,2.0,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,2.0,0.5,1.0,4.0
Kommo O Totem,784,Bulletproof~Soundproof~Overcoat,Dragon~Fighting,75,110,125,100,105,85,24,2075,Scaly Pokémon,7,0.5,False,False,False,False,False,False,270,45,Dragon,40.0,70,False,Hakamo O,Gray,Upright,2.0,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,2.0,0.5,1.0,4.0
Tapu Koko,785,Electric Surge~Telepathy,Electric~Fairy,70,115,85,95,75,130,18,205,Land Spirit Pokémon,7,0.0,True,False,True,False,True,False,257,3,Undiscovered,15.0,70,False,,Yellow,Arms,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,2.0,2.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0
Tapu Lele,786,Psychic Surge~Telepathy,Psychic~Fairy,70,85,75,130,115,95,12,186,Land Spirit Pokémon,7,0.0,True,False,True,False,True,False,257,3,Undiscovered,15.0,70,False,,Pink,Arms,9.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,2.0,1.0,1.0,0.5,1.0,1.0,2.0,0.0,1.0,2.0,1.0
Tapu Bulu,787,Grassy Surge~Telepathy,Grass~Fairy,70,130,115,85,95,75,19,455,Land Spirit Pokémon,7,0.0,True,False,True,False,True,False,257,3,Undiscovered,15.0,70,False,,Red,Arms,5.0,1.0,2.0,0.5,0.5,0.5,2.0,0.5,4.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,0.5,2.0,1.0
Tapu Fini,788,Misty Surge~Telepathy,Water~Fairy,70,75,115,95,130,85,13,212,Land Spirit Pokémon,7,0.0,True,False,True,False,True,False,257,3,Undiscovered,15.0,70,False,,Purple,Arms,4.0,1.0,0.5,0.5,2.0,2.0,0.5,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0
Cosmog,789,Unaware,Psychic,43,29,31,29,31,37,2,1,Nebula Pokémon,7,0.0,True,False,True,False,True,False,40,45,Undiscovered,120.0,0,True,,Blue,Ball,45.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
Cosmoem,790,Sturdy,Psychic,43,29,131,29,131,37,1,9999,Protostar Pokémon,7,0.0,True,False,True,False,True,False,140,45,Undiscovered,120.0,0,True,Cosmog,Blue,Ball,45.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
Solgaleo,791,Full Metal Body,Psychic~Steel,137,137,107,113,89,97,34,2300,Sunne Pokémon,7,0.0,True,False,True,False,True,False,306,45,Undiscovered,120.0,0,False,Cosmoem,White,Quadruped,9.0,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.25,1.0,0.5,2.0,0.5,2.0,0.5,0.5
Lunala,792,Shadow Shield,Psychic~Ghost,137,113,89,137,107,97,40,1200,Moone Pokémon,7,0.0,True,False,True,False,True,False,306,45,Undiscovered,120.0,0,False,Cosmoem,Purple,Wings,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,1.0,4.0,1.0,4.0,1.0,1.0
Nihilego,793,Beast Boost,Rock~Poison,109,53,47,127,131,103,12,555,Parasite Pokémon,7,0.0,True,False,False,False,True,False,257,45,Undiscovered,120.0,0,False,,White,Tentacles,1.0,0.5,0.5,2.0,1.0,1.0,1.0,1.0,0.25,4.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5
Buzzwole,794,Beast Boost,Bug~Fighting,107,139,139,53,53,79,24,3336,Swollen Pokémon,7,0.0,True,False,False,False,True,False,257,45,Undiscovered,120.0,0,False,,Red,Tentacles,4.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,4.0,2.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0
Pheromosa,795,Beast Boost,Bug~Fighting,71,137,37,137,37,151,18,250,Lissome Pokémon,7,0.0,True,False,False,False,True,False,257,45,Undiscovered,120.0,0,False,,White,Humanoid,4.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,4.0,2.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0
Xurkitree,796,Beast Boost,Electric,83,89,71,173,71,83,38,1000,Glowing Pokémon,7,0.0,True,False,False,False,True,False,257,45,Undiscovered,120.0,0,False,,Black,Upright,34.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Celesteela,797,Beast Boost,Steel~Flying,97,101,103,107,101,61,92,9999,Launch Pokémon,7,0.0,True,False,False,False,True,False,257,45,Undiscovered,120.0,0,False,,Green,Humanoid,3.0,0.5,2.0,1.0,2.0,0.25,1.0,1.0,0.0,0.0,0.5,0.5,0.25,1.0,1.0,0.5,1.0,0.5,0.5
Kartana,798,Beast Boost,Grass~Steel,59,181,131,59,31,109,3,1,Drawn Sword Pokémon,7,0.0,True,False,False,False,True,False,257,45,Undiscovered,120.0,0,False,,White,Humanoid,3.0,0.5,4.0,0.5,0.5,0.25,1.0,2.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5
Guzzlord,799,Beast Boost,Dark~Dragon,223,101,53,97,53,43,55,8880,Junkivore Pokémon,7,0.0,True,False,False,False,True,False,257,45,Undiscovered,120.0,0,False,,Black,Upright,4.0,1.0,0.5,0.5,0.5,0.5,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,2.0,0.5,1.0,4.0
Necrozma,800,Prism Armor,Psychic,97,107,101,127,89,79,24,2300,Prism Pokémon,7,0.0,True,False,True,False,True,False,270,255,Undiscovered,120.0,0,False,,Black,Arms,45.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
Necrozma Dawn,800,Prism Armor,Psychic~Ghost,97,113,109,157,127,77,42,3500,Prism Pokémon,7,0.0,True,False,True,False,False,False,306,255,Undiscovered,120.0,0,False,,Black,Arms,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,1.0,4.0,1.0,4.0,1.0,1.0
Necrozma Dusk,800,Prism Armor,Psychic~Steel,97,157,127,113,109,77,38,4600,Prism Pokémon,7,0.0,True,False,True,False,False,False,306,255,Undiscovered,120.0,0,False,,Black,Arms,9.0,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.25,1.0,0.5,2.0,0.5,2.0,0.5,0.5
Necrozma Ultra,800,Neuroforce,Psychic~Dragon,97,167,97,167,97,129,75,2300,Prism Pokémon,7,0.0,True,False,True,False,False,False,339,255,Undiscovered,120.0,0,False,,Black,Arms,5.0,1.0,0.5,0.5,0.5,0.5,2.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,2.0,2.0,1.0,2.0
Magearna,801,Soul Heart,Steel~Fairy,80,95,115,130,115,65,10,805,Artificial Pokémon,7,0.0,True,False,False,True,True,False,270,3,Undiscovered,120.0,0,False,,Gray,Humanoid,5.0,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.5,0.25,0.5,1.0,0.0,0.5,1.0,0.5
